workerid	adjective	quiz_response	relevant_adjective	text	enteredText	response	correct_response	adj1_response	slide_number	predicate2	predicate1	correct	adj2_response
1	plach	second	NA	NA	NA	NA	second	NA	27	NA	NA	NA	NA
1	muic	second	NA	NA	NA	NA	second	NA	28	NA	NA	NA	NA
1	muic	first	NA	NA	NA	NA	first	NA	29	NA	NA	NA	NA
1	plach	first	NA	NA	NA	NA	first	NA	30	NA	NA	NA	NA
1	plach	first	NA	NA	NA	NA	first	NA	31	NA	NA	NA	NA
1	muic	first	NA	NA	NA	NA	first	NA	32	NA	NA	NA	NA
1	plach	first	NA	NA	NA	NA	first	NA	33	NA	NA	NA	NA
1	plach	second	NA	NA	NA	NA	second	NA	34	NA	NA	NA	NA
1	plach	second	NA	NA	NA	NA	second	NA	35	NA	NA	NA	NA
1	plach	first	NA	NA	NA	NA	first	NA	36	NA	NA	NA	NA
1	muic	second	NA	NA	NA	NA	second	NA	37	NA	NA	NA	NA
1	muic	second	NA	NA	NA	NA	second	NA	38	NA	NA	NA	NA
1	muic	second	NA	NA	NA	NA	second	NA	39	NA	NA	NA	NA
1	plach	first	NA	NA	NA	NA	first	NA	40	NA	NA	NA	NA
1	muic	second	NA	NA	NA	NA	second	NA	41	NA	NA	NA	NA
1	plach	first	NA	NA	NA	NA	first	NA	42	NA	NA	NA	NA
1	muic	second	NA	NA	NA	NA	second	NA	43	NA	NA	NA	NA
1	plach	second	NA	NA	NA	NA	second	NA	44	NA	NA	NA	NA
1	muic	first	NA	NA	NA	NA	first	NA	45	NA	NA	NA	NA
1	muic	second	NA	NA	NA	NA	second	NA	46	NA	NA	NA	NA
1	plach	second	NA	NA	NA	NA	second	NA	47	NA	NA	NA	NA
1	muic	second	NA	NA	NA	NA	second	NA	48	NA	NA	NA	NA
1	plach	first	NA	NA	NA	NA	first	NA	49	NA	NA	NA	NA
1	muic	first	NA	NA	NA	NA	first	NA	50	NA	NA	NA	NA
1	muic	second	NA	NA	NA	NA	second	NA	51	NA	NA	NA	NA
1	plach	first	NA	NA	NA	NA	first	NA	52	NA	NA	NA	NA
1	muic	first	NA	NA	NA	NA	first	NA	53	NA	NA	NA	NA
1	NA	NA	NA	NA	the muic spaceship  	NA	NA	NA	55	NA	NA	correct	NA
1	NA	NA	NA	NA	the red muic spaceship 	NA	NA	NA	56	NA	NA	correct	NA
1	NA	NA	NA	NA	green muic spaceship  	NA	NA	NA	57	NA	NA	correct	NA
1	NA	NA	NA	NA	the green spaceship plach 	NA	NA	NA	58	NA	NA	correct	NA
1	NA	NA	NA	NA	red muic plach  	NA	NA	NA	59	NA	NA	correct	NA
1	NA	NA	NA	NA	muic plach   	NA	NA	NA	60	NA	NA	correct	NA
1	NA	NA	NA	NA	muic plach   	NA	NA	NA	61	NA	NA	correct	NA
1	NA	NA	NA	NA	muic plach   	NA	NA	NA	62	NA	NA	correct	NA
1	NA	NA	NA	NA	muic red   	NA	NA	NA	63	NA	NA	correct	NA
1	NA	NA	NA	NA	muic red   	NA	NA	NA	64	NA	NA	correct	NA
1	NA	NA	NA	NA	muic blue   	NA	NA	NA	65	NA	NA	correct	NA
1	NA	NA	NA	NA	muic blue plach  	NA	NA	NA	66	NA	NA	correct	NA
1	NA	NA	NA	NA	muic plach   	NA	NA	NA	67	NA	NA	correct	NA
1	NA	NA	NA	NA	blue    	NA	NA	NA	68	NA	NA	correct	NA
1	NA	NA	NA	NA	green plach   	NA	NA	NA	69	NA	NA	correct	NA
1	NA	NA	NA	NA	blue muic   	NA	NA	NA	70	NA	NA	correct	NA
1	NA	NA	NA	NA	green muic   	NA	NA	NA	71	NA	NA	correct	NA
1	NA	NA	NA	NA	red plach   	NA	NA	NA	72	NA	NA	correct	NA
1	NA	NA	NA	NA	red muic plach  	NA	NA	NA	73	NA	NA	correct	NA
1	NA	NA	NA	NA	muic    	NA	NA	NA	74	NA	NA	correct	NA
1	NA	NA	NA	NA	green muic   	NA	NA	NA	75	NA	NA	correct	NA
1	NA	NA	NA	NA	blue muic   	NA	NA	NA	76	NA	NA	correct	NA
1	NA	NA	NA	NA	red muic   	NA	NA	NA	77	NA	NA	correct	NA
1	NA	NA	NA	NA	green muic   	NA	NA	NA	78	NA	NA	correct	NA
1	NA	NA	NA	NA	blue muic   	NA	NA	NA	79	NA	NA	correct	NA
1	NA	NA	NA	NA	red    	NA	NA	NA	80	NA	NA	correct	NA
1	NA	NA	NA	NA	green plach	NA	NA	NA	82	NA	NA	correct	NA
1	NA	NA	NA	NA	red	NA	NA	NA	83	NA	NA	correct	NA
1	NA	NA	NA	NA	green muic	NA	NA	NA	84	NA	NA	correct	NA
1	NA	NA	NA	NA	green	NA	NA	NA	85	NA	NA	correct	NA
1	NA	NA	NA	NA	plach green	NA	NA	NA	86	NA	NA	correct	NA
1	NA	NA	NA	NA	blue	NA	NA	NA	87	NA	NA	correct	NA
1	NA	NA	NA	NA	red plach	NA	NA	NA	88	NA	NA	correct	NA
1	NA	NA	NA	NA	plach	NA	NA	NA	89	NA	NA	correct	NA
1	NA	NA	NA	NA	red muic	NA	NA	NA	90	NA	NA	correct	NA
1	NA	NA	NA	NA	muic green	NA	NA	NA	91	NA	NA	underspecified	NA
1	NA	NA	NA	NA	plach muic	NA	NA	NA	92	NA	NA	correct	NA
1	NA	NA	NA	NA	muic	NA	NA	NA	93	NA	NA	correct	NA
1	NA	NA	NA	NA	blue muic	NA	NA	NA	94	NA	NA	correct	NA
1	NA	NA	NA	NA	green muic	NA	NA	NA	95	NA	NA	correct	NA
1	NA	NA	NA	NA	green muic	NA	NA	NA	96	NA	NA	correct	NA
1	NA	NA	NA	NA	blue muic	NA	NA	NA	97	NA	NA	correct	NA
1	NA	NA	NA	NA	muic plach	NA	NA	NA	98	NA	NA	correct	NA
1	NA	NA	NA	NA	muic plach	NA	NA	NA	99	NA	NA	correct	NA
1	NA	NA	NA	NA	muic plach	NA	NA	NA	100	NA	NA	correct	NA
1	NA	NA	NA	NA	muic plach	NA	NA	NA	101	NA	NA	correct	NA
1	NA	NA	NA	NA	muic plach	NA	NA	NA	102	NA	NA	correct	NA
1	NA	NA	NA	NA	blue plach	NA	NA	NA	103	NA	NA	correct	NA
1	NA	NA	NA	NA	muic plach	NA	NA	NA	104	NA	NA	correct	NA
1	NA	NA	NA	NA	muic plach	NA	NA	NA	105	NA	NA	correct	NA
1	NA	NA	NA	NA	red	NA	NA	NA	106	NA	NA	correct	NA
1	NA	NA	NA	NA	red muic	NA	NA	NA	107	NA	NA	correct	NA
1	NA	NA	NA	NA	muic	NA	NA	NA	109	NA	NA	correct	NA
1	NA	NA	green	What a nice color. I like flying this...	NA	1	NA	NA	136	plach	green	NA	NA
1	NA	NA	NONE	On our planet, many aliens fly ships like this...	NA	1	NA	NA	137	plach	green	NA	NA
1	NA	NA	muic	Humans think all our ships look like saucers, like this...	NA	0	NA	NA	138	blue	muic	NA	NA
1	NA	NA	muic	For long distances, I use saucers. The best one is this...	NA	0	NA	NA	139	red	muic	NA	NA
1	NA	NA	plach	I really don&quotechart like ships with many spikes, like this...	NA	0	NA	NA	140	plach	muic	NA	NA
1	NA	NA	plach	Wow, so many fins &#8210; I like this...	NA	0	NA	NA	141	blue	plach	NA	NA
1	NA	NA	muic	My first ship had the same shape as this...	NA	0	NA	NA	142	blue	muic	NA	NA
1	NA	NA	plach	The more spikes, the better. My favorite one is this...	NA	0	NA	NA	143	plach	muic	NA	NA
1	NA	NA	plach	Ugh, too many fins &#8210; I hate flying this...	NA	1	NA	NA	144	plach	blue	NA	NA
1	NA	NA	green	I like ships that have the same color as I have, like this...	NA	0	NA	NA	145	green	muic	NA	NA
1	NA	NA	NONE	My friend used to fly this...	NA	1	NA	NA	146	muic	green	NA	NA
1	NA	NA	NA	NA	NA	1	NA	NA	148	green	big	NA	NA
1	NA	NA	NA	NA	NA	1	NA	NA	149	muic	red	NA	NA
1	NA	NA	NA	NA	NA	1	NA	NA	150	red	plach	NA	NA
1	NA	NA	NA	NA	NA	0	NA	NA	151	big	muic	NA	NA
1	NA	NA	NA	NA	NA	1	NA	NA	152	plach	green	NA	NA
1	NA	NA	NA	NA	NA	0	NA	NA	153	big	green	NA	NA
1	NA	NA	NA	NA	NA	1	NA	NA	154	plach	blue	NA	NA
1	NA	NA	NA	NA	NA	0.95	NA	NA	155	muic	blue	NA	NA
1	NA	NA	NA	NA	NA	1	NA	NA	156	plach	small	NA	NA
1	NA	NA	NA	NA	NA	0	NA	NA	157	small	muic	NA	NA
1	NA	NA	NA	NA	NA	0.02	NA	NA	158	big	plach	NA	NA
1	NA	NA	NA	NA	NA	1	NA	NA	159	muic	plach	NA	NA
1	NA	NA	NA	NA	NA	1	NA	NA	160	green	big	NA	NA
1	NA	NA	NA	NA	NA	0	NA	NA	161	green	muic	NA	NA
1	NA	NA	NA	NA	NA	NA	NA	not reactive with metal	162	NA	NA	NA	a latched door
